id,create_date,write_uid,create_uid,message_last_post,ref,write_date,product_id,name,product_uom_id,life_date,removal_date,alert_date,use_date,origin,variety,brand
5288,10/23/20 13:41,1,9,,,12/4/20 14:48,217,X 31/7/21,22,,7/31/21 3:00,,,,,
5386,11/2/20 14:52,1,9,,,12/4/20 14:48,3115,G 8/8/21,46,,8/8/21 3:00,,,,,
5935,1/29/21 15:11,1,9,,,2/12/21 18:36,2910,7/7/21 L.05,3,,7/11/21 3:00,,,,,
5645,12/2/20 15:32,1,9,,,12/2/20 15:32,3192,26/10/21,3,,10/26/21 3:00,,,,,
5930,1/29/21 13:05,1,9,,,3/5/21 18:35,3193,2/10/2022,11,,10/2/22 3:00,,,,,
5927,1/29/21 11:45,1,9,,,2/25/21 17:34,3428,28/10/21,56,,10/28/21 3:00,,,,,
5641,12/2/20 15:22,1,9,,,2/12/21 12:43,430,31/5/2,3,,5/31/21 3:00,,,,,
5646,12/2/20 15:36,1,9,,,12/15/20 16:09,208,G 31/7/21,20,,7/31/21 3:00,,,,,
5940,2/1/21 19:04,9,9,,,3/2/21 19:15,2946,25/7/21 Lote:026,3,,7/25/21 3:00,,,,,
5637,12/1/20 13:09,1,9,,,12/17/20 14:32,228,G 11/9/21,1,,9/11/21 3:00,,,,,
1869,5/27/19 14:50,9,9,,,2/1/21 19:05,2947,22/11/19,3,,11/22/19 14:50,,,,,
1984,6/11/19 14:43,9,9,,,2/1/21 19:05,2947,9/12/2019,3,,12/19/19 14:42,,,,,
2111,7/3/19 14:56,9,9,,,2/1/21 19:05,2947,30/12/19,3,,12/30/19 14:56,,,,,
2172,7/15/19 15:06,9,9,,,2/1/21 19:05,2947,11/1/2020,3,,1/11/20 15:06,,,,,
6168,2/23/21 14:49,1,9,,,3/8/21 12:56,432,22/8/21 ,3,,8/22/21 3:00,,,,,
6174,2/24/21 16:25,1,9,,,3/4/21 17:39,228,G 4/12/21,1,,12/4/21 3:00,,,,,
6175,2/24/21 16:27,1,9,,,3/4/21 17:39,224,G 4/12/21,1,,12/4/21 3:00,,,,,
6097,2/18/21 12:24,1,8,,,3/3/21 16:32,264,6/6/21 L.04,1,,6/6/21 3:00,,,,,
6171,2/23/21 15:28,1,9,,,3/8/21 12:31,268,8/8/21 L.02,1,,8/8/21 3:00,,,,,
6142,2/22/21 16:46,1,9,,,3/5/21 12:07,244,D 2/8/21,20,,8/2/21 3:00,,,,,
6143,2/22/21 17:00,1,8,,,3/8/21 12:31,240,B 1/8/21,20,,8/1/21 17:00,,,,,
6155,2/23/21 14:42,9,9,,,2/23/21 14:42,432,22/8/21,3,,8/22/21 3:00,,,,,
1015,12/10/18 15:56,9,8,,,2/23/21 14:42,432,7/12/2019,3,,12/7/19 3:00,,,,,
1433,3/12/19 19:14,9,9,,,2/23/21 14:42,432,10/3/2020,3,,3/10/20 19:14,,,,,
2218,7/23/19 15:23,9,9,,,2/1/21 19:05,2947,19/1/20,3,,1/19/20 15:23,,,,,
2342,8/12/19 12:19,9,9,,,2/1/21 19:05,2947,10/2/2020,3,,2/10/20 12:19,,,,,
2414,8/27/19 18:56,9,9,,,2/1/21 19:05,2947,23/2/20 ,3,,2/23/20 18:56,,,,,
4206,5/28/20 12:32,9,9,,,2/1/21 19:05,2947,17/11/20,3,,11/17/20 3:00,,,,,
4245,6/5/20 16:41,9,9,,,2/1/21 19:05,2947,2/12/2020 LOTE:157,3,,12/2/20 16:40,,,,,
4324,6/23/20 13:07,9,9,,,2/1/21 19:05,2947,20/12/20 LOTE:175,3,,12/20/20 13:07,,,,,
4420,7/13/20 3:04,9,9,,,2/1/21 19:05,2947,3/1/2021,3,,1/3/21 3:00,,,,,
4542,7/22/20 15:11,9,9,,,2/1/21 19:05,2947,13/1/21,3,,1/13/21 3:00,,,,,
4605,7/31/20 18:52,9,9,,,2/1/21 19:05,2947,27/1/21,3,,1/27/21 3:00,,,,,
4655,8/5/20 14:05,9,9,,,2/1/21 19:05,2947,30/1/21,3,,1/30/21 3:00,,,,,
4880,9/1/20 12:38,9,9,,,2/1/21 19:05,2947,26/2/21 LOTE;243,3,,,,,,,
4881,9/1/20 12:38,9,9,,,2/1/21 19:05,2947,26/2/21 LOTE:243,3,,2/26/21 12:39,,,,,
4974,9/14/20 15:25,9,9,,,2/1/21 19:05,2947,12/3/21 LOTE:257,3,,3/12/21 15:25,,,,,
5026,9/18/20 13:43,9,9,,,2/1/21 19:05,2947,15/3/21 LOTE:260,3,,3/15/21 13:43,,,,,
5086,9/29/20 16:16,9,9,,,2/1/21 19:05,2947,27/3/2021,3,,,,,,,
5087,9/29/20 16:17,9,9,,,2/1/21 19:05,2947,27/3/2021 L:272,3,,3/27/21 16:17,,,,,
5219,10/15/20 18:38,9,9,,,2/1/21 19:05,2947,9/4/2021,3,,,,,,,
5451,11/6/20 3:19,9,9,,,2/1/21 19:05,2947,03/5/21 Lote:309,3,,,,,,,
5631,12/1/20 10:37,9,9,,,2/1/21 19:05,2947,24/5/21,3,,,,,,,
5632,12/1/20 10:37,9,9,,,2/1/21 19:05,2947,24/5/21 Lote:330,3,,5/24/21 3:00,,,,,
5691,12/10/20 13:33,9,9,,,2/1/21 19:05,2947,9/6/21 Lote:688,3,,6/9/21 3:00,,,,,
6052,2/11/21 16:52,1,9,,,2/18/21 18:58,254,4/8/21 LOTE: 036,1,,8/4/21 3:00,,,,,
1555,4/3/19 16:35,9,9,,,2/23/21 14:42,432,1/4/2020,3,,4/1/20 16:35,,,,,
6169,2/23/21 15:25,1,9,,,3/4/21 16:03,272,6/6/21 L.03,1,,6/6/21 3:00,,,,,
1883,5/28/19 17:58,9,8,,2703-,2/23/21 14:42,432,27/05/20,3,,5/27/20 17:57,,,,,
4769,8/19/20 14:50,9,8,,env 18/8/20,2/23/21 14:42,432,18/02/21,3,,2/18/21 3:00,,,,,
4771,8/19/20 18:51,9,9,,,2/23/21 14:42,432,30/01/2021,3,,1/30/21 3:00,,,,,
6150,2/23/21 14:28,9,9,,,2/23/21 14:42,432,22/2/21,3,,,,,,,
6187,2/25/21 16:42,1,9,,,3/9/21 15:51,3114,G 26/11/21,46,,11/26/21 3:00,,,,,
6151,2/23/21 14:42,9,9,,,2/23/21 14:42,432,19/2/21,3,,8/19/21 3:00,,,,,
6172,2/23/21 18:19,1,9,,,3/9/21 15:51,3116,G 26/11/21,46,,11/26/21 3:00,,,,,
6100,2/18/21 12:37,1,9,,,3/9/21 20:40,3346,8/8/2021,54,,8/8/21 3:00,,,,,
6148,2/23/21 12:39,1,9,,,3/8/21 13:55,442,2/6/2022,3,,6/2/22 3:00,,,,,
5648,12/2/20 15:40,1,9,,,2/23/21 14:21,232,B 22/4/21,20,,,,,,,
6149,2/23/21 14:04,1,8,,,3/8/21 12:33,271,8/8/21 L.01,1,,,,,,,
5749,12/21/20 12:55,9,9,,,3/5/21 13:18,213,G 25/9/21,25,,9/25/21 3:00,,,,,
6053,2/11/21 16:54,1,9,,,3/1/21 16:44,258,4/8/21 LOTE:0 36,1,,8/4/21 16:54,,,,,
6183,2/25/21 14:08,1,9,,,3/8/21 13:56,457,20/10/21 ,3,,10/20/21 3:00,,,,,
6166,2/23/21 14:49,9,9,,,2/23/21 14:49,432,19/8/21,3,,,,,,,
6105,2/18/21 13:59,9,9,,,3/2/21 19:15,2946,12/8/21 LOTE: 044,3,,8/12/21 3:00,,,,,
6186,2/25/21 15:12,1,9,,,3/2/21 17:32,220,G 4/12/21,1,,12/4/21 3:00,,,,,
6167,2/23/21 14:49,1,9,,,3/8/21 14:00,432,19/8/21 ,3,,8/19/21 3:00,,,,,
6170,2/23/21 15:27,1,9,,,2/23/21 15:27,260,8/8/21 L.02,1,,8/8/21 3:00,,,,,
6182,2/25/21 14:07,1,9,,,3/8/21 14:00,455,20/1/22,3,,1/20/22 3:00,,,,,
6176,2/24/21 16:28,1,9,,,3/3/21 13:28,217,G 26/11/21,22,,11/26/21 3:00,,,,,
6177,2/24/21 16:32,1,9,,,3/3/21 13:28,229,G 26/11/21,25,,11/26/21 3:00,,,,,
6185,2/25/21 15:12,9,9,,,2/25/21 15:12,220,G 4/12/2021,1,,,,,,,
6191,2/26/21 12:50,9,9,,,2/26/21 12:50,465,28/2/22,3,,2/28/22 3:00,,,,,
61,7/11/18 15:33,9,9,,,12/16/20 13:24,261,20/10/18 L.02,31,,10/20/18 15:33,,,,,
5647,12/2/20 15:37,1,9,,,12/18/20 12:47,235,B 22/4/21,1,,4/22/21 3:00,,,,,
64,7/11/18 15:40,9,9,,,12/16/20 13:24,261,11/11/18 L.01,31,,11/11/18 20:21,,,,,
5649,12/2/20 16:34,9,9,,,12/23/20 14:43,2910,6/6/21 L.01,3,,,,,,,
6049,2/11/21 13:39,1,8,,,3/8/21 12:33,267,8/8/21 L. 01,1,,,,,,,
6192,2/26/21 12:50,1,9,,,3/8/21 12:56,460,31/1/22,3,,1/31/22 3:00,,,,,
6040,2/9/21 21:17,1,9,,,3/8/21 13:27,3383,G 15/10/21,20,,10/15/21 21:17,,,,,
6189,2/26/21 12:48,1,9,,,3/8/21 13:54,451,31/1/22,3,,1/31/22 3:00,,,,,
6102,2/18/21 12:39,1,9,,,3/5/21 16:16,3348,8/8/2021,54,,8/8/21 3:00,,,,,
5630,12/1/20 10:34,1,9,,,3/4/21 14:08,447,Lote a verificar 4,3,,,,,,,
6190,2/26/21 12:49,1,9,,,3/8/21 13:56,465,31/1/22,3,,1/31/22 3:00,,,,,
5573,11/19/20 13:08,1,8,,lote M350601,3/5/21 18:32,446,5/7/2022,3,,7/5/22 3:00,,,,,
5396,11/2/20 16:51,1,8,,fecha provisoria,12/2/20 16:37,455,2/5/2021,3,,5/2/21 3:00,,,,,
274,7/31/18 16:45,9,9,,,12/16/20 13:24,261,15/2/19 L.01,31,1/27/2019 16:45,2/15/19 16:45,,,,,
6188,2/26/21 12:46,1,9,,,3/5/21 18:34,449,31/1/22,3,,1/31/22 3:00,,,,,
5529,11/17/20 18:34,9,9,,,3/2/21 18:50,433,31/1/,3,,,,,,,
822,11/1/18 14:56,9,9,,,12/16/20 13:24,261,10/4/19 L.03,31,4/30/2019 14:56,4/10/19 14:55,,,,,
1047,12/13/18 14:37,9,9,,,12/16/20 13:24,261,1/6/19 L.01,31,6/11/2019 14:37,6/1/19 14:36,,,,,
1370,2/28/19 14:39,9,9,,,12/16/20 13:24,261,20/8/19 L.01,31,8/27/2019 14:39,8/20/19 14:39,,,,,
1456,3/20/19 17:53,9,9,,,12/16/20 13:24,261,20/8/19 L.03,31,9/16/2019 17:53,8/20/19 17:53,,,,,
5653,12/2/20 16:56,9,9,,,12/2/20 16:56,262,6/6/2021,29,,,,,,,
1569,4/4/19 17:55,9,9,,,12/16/20 13:24,261,20/9/19 L.02,31,10/1/2019 17:55,9/21/19 17:55,,,,,
1679,4/25/19 15:08,9,9,,,12/16/20 13:24,261,20/10/19 L.01,31,10/22/2019 15:08,10/20/19 15:08,,,,,
1810,5/16/19 14:51,9,9,,,12/16/20 13:24,261,20/10/19 L.03,31,11/12/2019 14:51,10/22/19 14:51,,,,,
5942,2/1/21 19:06,1,9,,,2/9/21 19:23,2948,25/7/21 Lote:026,3,,7/25/21 3:00,,,,,
5943,2/1/21 19:08,1,9,,,2/9/21 19:25,2949,25/7/21 Lote:026,3,,7/25/21 3:00,,,,,
271,7/31/18 16:26,9,9,,,3/1/21 15:22,2912,15/2/19 L.01,3,,2/15/19 16:25,,,,,
921,11/22/18 15:43,9,9,,,3/1/21 15:22,2912,10/4/19 L.04,3,,4/10/19 15:41,,,,,
5931,1/29/21 13:06,1,9,,,2/18/21 14:11,426,14/1/23,11,,1/14/23 3:00,,,,,
5526,11/17/20 18:31,1,8,,lote 1020,2/12/21 18:34,465,30/10/21,3,,10/30/21 3:00,,,,,
1194,1/28/19 14:09,9,9,,,3/1/21 15:22,2912,28/7/19 L.01,3,,7/28/19 14:09,,,,,
1229,1/29/19 18:00,9,9,,,3/1/21 15:22,2912,28/7/19 L.02,3,,7/28/19 17:59,,,,,
5941,2/1/21 19:05,1,9,,,2/1/21 19:18,2947,25/7/21 Lote:026,3,,7/25/21 3:00,,,,,
5380,10/30/20 17:10,9,8,,,2/23/21 14:42,432,26/10/21,3,,10/26/21 3:00,,,,,
6106,2/18/21 14:00,1,9,,,2/18/21 14:15,2947,12/8/21 LOTE: 044,3,,8/12/21 3:00,,,,,
1493,3/27/19 13:10,9,9,,,3/1/21 15:22,2912,20/9/19 L.01,3,,9/20/19 13:09,,,,,
1565,4/4/19 17:51,9,9,,,3/1/21 15:22,2912,20/9/19 L.02,3,,9/20/19 17:51,,,,,
6193,2/26/21 12:51,1,9,,,3/1/21 12:52,451,28/2/22,3,,2/28/22 3:00,,,,,
5323,10/26/20 20:27,1,9,,,3/1/21 15:21,422,30/9/22,3,,9/30/22 3:00,,,,,
1603,4/11/19 14:31,9,9,,,3/1/21 15:22,2912,20/9/19 L.03,3,,9/20/19 14:31,,,,,
1643,4/22/19 13:02,9,9,,,3/1/21 15:22,2912,20/9/19 L.04,3,,9/20/19 13:02,,,,,
1676,4/25/19 14:29,9,9,,,3/1/21 15:22,2912,20/10/19 L.01,3,,10/20/19 14:29,,,,,
1784,5/13/19 18:52,9,9,,,3/1/21 15:22,2912,20/10/19 L.02,3,,10/20/19 18:52,,,,,
1805,5/16/19 14:37,9,9,,,3/1/21 15:22,2912,20/10/19 L.03,3,,10/20/19 14:37,,,,,
1847,5/22/19 15:06,9,9,,,3/1/21 15:22,2912,20/11/19 L.01,3,,11/20/19 15:06,,,,,
1914,5/31/19 13:20,9,9,,,3/1/21 15:22,2912,20/11/19 L.02,3,,11/20/19 13:20,,,,,
5365,10/28/20 18:44,1,8,,,2/10/21 13:40,264,3/3/21 L.04,1,,3/3/21 18:44,,,,,
767,10/25/18 13:23,6,8,,,12/3/20 21:23,240,A 16/4/19,20,4/23/2019 13:23,4/16/19 3:00,,,,,
2671,9/25/19 17:56,6,8,,,12/3/20 21:23,240,A 18/3/20,20,3/23/2020 17:56,3/18/20 3:00,,,,,
5669,12/4/20 14:45,1,9,,,3/9/21 20:40,3387,X 4/9/21,25,,9/4/21 3:00,,,,,
5543,11/17/20 19:04,1,9,,,12/21/20 14:17,2934,11/5/21 Lote:317,26,5/16/2021 19:04,5/11/21 3:00,,,,,
5655,12/2/20 17:07,1,9,,,1/14/21 16:54,3114,G 28/8/21,46,,8/28/21 3:00,,,,,
5359,10/28/20 12:30,9,9,,,12/23/20 14:50,266,4/4/21 L.05,29,,4/8/21 3:00,,,,,
5651,12/2/20 16:38,1,9,,,1/7/21 12:55,261,6/6/21 L.01,31,5/31/2021 16:38,6/6/21 3:00,,,,,
5517,11/17/20 15:41,1,9,,,1/7/21 12:55,269,5/5/21 L.03,31,,5/7/21 3:00,,,,,
5661,12/4/20 11:32,1,9,,,1/14/21 16:54,3116,G 21/8/21,46,,8/21/21 3:00,,,,,
5650,12/2/20 16:37,9,9,,,3/1/21 15:22,2912,6/6/21 L.01,3,,6/6/21 3:00,,,,,
5383,11/2/20 12:54,1,8,,LOTE M259301 ,2/4/21 18:51,3373,17-10-21,3,,10/17/21 3:00,,,,,
4891,9/1/20 16:43,9,9,,,3/5/21 13:18,213,G 14/3/21,25,,3/14/21 3:00,,,,,
5788,1/5/21 13:22,1,8,,2012,3/5/21 18:32,456,16/12/21,3,,12/16/21 3:00,,,,,
5612,11/25/20 14:36,1,9,,,3/4/21 17:39,3382,G 4/9/21,1,,9/4/21 3:00,,,,,
5945,2/1/21 19:18,1,9,,,2/11/21 16:25,257,25/7/21 Lote:026,26,7/31/2021 19:18,7/25/21 3:00,,,,,
5666,12/4/20 14:07,1,9,,,1/26/21 14:21,3348,31/5/21,54,,5/31/21 3:00,,,,,
5955,2/1/21 20:01,1,9,,,2/5/21 20:02,254,25/7/2021 L:026,1,,7/25/21 20:01,,,,,
5240,10/16/20 11:14,1,9,,,2/4/21 18:51,3375,30/6/21,3,,6/30/21 3:00,,,,,
5452,11/6/20 3:26,9,9,,,3/5/21 18:37,249,3/5/21 Lote:309,26,,5/3/21 3:26,,,,,
5664,12/4/20 14:05,9,9,,,1/6/21 19:39,3351,31/5/21,54,,5/31/21 3:00,,,,,
5385,11/2/20 14:33,1,9,,,12/4/20 12:24,220,G 8/8/21,1,,8/8/21 3:00,,,,,
5362,10/28/20 15:14,1,6,,,3/3/21 16:32,260,3/3/21 L.04,1,,3/3/21 15:14,,,,,
5508,11/16/20 15:29,1,9,,,12/23/20 12:21,3114,G 14/8/21,46,,8/14/21 3:00,,,,,
5665,12/4/20 14:06,9,9,,,1/6/21 19:40,3344,31/5/21,54,,5/31/21 3:00,,,,,
5658,12/3/20 21:26,1,6,,,1/21/21 14:01,236,C 22/4/21,20,,4/22/21 3:00,,,,,
5617,11/26/20 17:56,1,9,,,3/4/21 17:39,3382,X 4/9/21,1,,9/4/21 3:00,,,,,
5506,11/16/20 15:26,1,9,,,12/14/20 17:51,3115,G 14/8/21,46,,8/14/21 3:00,,,,,
5944,2/1/21 19:17,9,9,,,3/5/21 18:37,249,25/7/21 Lote:026,26,,7/25/21 3:00,,,,,
5247,10/19/20 14:32,1,8,,lote CS20035B,3/8/21 14:00,468,24/07/22,3,,7/24/22 3:00,,,,,
5667,12/4/20 14:40,1,9,,,1/5/21 13:27,3384,G 4/9/21,22,,9/4/21 3:00,,,,,
4516,7/20/20 18:40,1,8,,lote 2005,3/4/21 17:39,458,26/05/21,3,,5/26/21 3:00,,,,,
5327,10/27/20 17:41,1,9,,,1/21/21 20:34,239,C 22/4/21,1,4/25/2021 17:41,4/22/21 3:00,,,,,
4937,9/7/20 12:56,1,8,,lote julio2020,2/18/21 14:02,463,30/07/21,3,,7/30/21 3:00,,,,,
5652,12/2/20 16:55,1,9,,,2/22/21 14:16,274,6/6/21 L.01,29,,6/6/21 3:00,,,,,
5663,12/4/20 14:04,1,9,,,12/21/20 14:13,3350,31/5/21,54,,5/31/21 3:00,,,,,
583,9/21/18 18:26,9,9,,,2/1/21 19:18,257,20/3/19 LOTE:264,26,3/20/2019 18:26,3/20/19 18:26,,,,,
5256,10/19/20 20:43,1,8,,,12/17/20 22:12,3306,24/2/21,1,,,,,,,
5326,10/27/20 17:39,1,9,,,1/21/21 20:34,243,A 22/4/21,1,,4/22/21 3:00,,,,,
950,11/27/18 14:06,9,9,,,2/1/21 19:18,257,26/5/19 LOTE:331,26,5/26/2019 14:06,5/26/19 14:05,,,,,
5668,12/4/20 14:42,1,9,,,2/5/21 19:52,3384,X 4/9/21,22,,9/4/21 3:00,,,,,
5657,12/3/20 21:23,1,6,,,2/2/21 14:00,240,A 22/4/21,20,6/1/2021 21:23,4/22/21 3:00,,,,,
5367,10/29/20 12:51,9,9,,,2/4/21 12:47,212,X 8/8/21,1,,8/8/21 3:00,,,,,
5465,11/9/20 12:23,1,9,,,1/7/21 12:55,248,03/5/21 Lote:309,26,,5/3/21 12:23,,,,,
1026,12/11/18 15:50,9,9,,,2/1/21 19:18,257,7/6/19 LOTE:343,26,6/9/2019 15:50,6/7/19 15:49,,,,,
5480,11/10/20 13:59,1,8,,,12/4/20 17:53,3213,3/5/21 Lote:309,1,,5/3/21 13:59,,,,,
2996,11/6/19 13:18,1,8,,,12/9/20 19:39,268,4/4/20 L.01,1,,4/4/20 18:41,,,,,
5474,11/9/20 16:04,1,8,,,1/21/21 20:40,3309,24/4/21,1,,,,,,,
5670,12/4/20 14:46,1,9,,,1/25/21 18:47,209,G 4/9/21,22,,9/4/21 3:00,,,,,
5656,12/2/20 17:10,1,9,,,1/7/21 12:55,3115,G 28/8/21,46,,8/28/21 3:00,,,,,
4212,5/28/20 13:56,9,9,,,2/1/21 19:18,257,17/11/20 Lote:142,26,11/24/2020 13:56,11/17/20 3:00,,,,,
5659,12/4/20 11:27,1,9,,,2/5/21 12:15,3380,G 24/7/21,46,,7/24/21 3:00,,,,,
5504,11/13/20 19:41,1,8,,,12/4/20 17:47,3305,20/4/21,1,,4/20/21 19:41,,,,,
5662,12/4/20 12:01,1,9,,,2/4/21 12:47,439,P3 17/09/22,3,,9/17/22 12:01,,,,,
5471,11/9/20 15:08,1,8,,,3/9/21 20:09,464,30/09/21,3,,9/30/21 3:00,,,,,
5660,12/4/20 11:29,1,9,,,2/5/21 12:15,3386,G 4/9/21,46,,9/4/21 3:00,,,,,
5260,10/20/20 10:58,1,9,,,12/11/20 19:47,3116,G 24/7/21,46,,7/24/21 3:00,,,,,
5951,2/1/21 19:48,1,9,,,2/23/21 14:18,266,7/7/21 L.05,29,,7/11/21 3:00,,,,,
5329,10/27/20 17:43,9,9,,,2/4/21 13:16,247,D 22/4/21,1,,4/22/21 3:00,,,,,
5654,12/2/20 16:56,1,9,,,2/5/21 15:41,262,6/6/21 L.01,29,,6/6/21 3:00,,,,,
5457,11/6/20 13:10,1,9,,,12/22/20 14:01,209,G 8/8/21,22,,8/8/21 3:00,,,,,
3847,3/16/20 15:01,1,8,,lote SOSS 19-20/ 404-4,2/4/21 13:19,445,22/9/21,3,,9/22/21 3:00,,,,,
5585,11/24/20 13:10,1,9,,,12/9/20 11:29,220,G 28/8/21,1,,8/28/21 3:00,,,,,
6112,2/18/21 14:08,9,9,,,3/2/21 19:15,2946,17/8/21 LOTE: 049,3,,8/17/21 3:00,,,,,
753,10/23/18 17:11,9,9,,,2/1/21 19:45,273,10/4/19 L.02,31,4/21/2019 17:11,4/10/19 17:10,,,,,
148,7/11/18 18:27,9,9,,,12/9/20 10:34,239,A-22/12/18,1,1/7/2019 18:27,12/22/18 18:26,,,,,
487,9/11/18 0:15,9,9,,,12/9/20 10:34,239,A 20/1/19,1,3/10/2019 0:15,1/21/19 0:14,,,,,
490,9/11/18 0:17,9,9,,,12/9/20 10:34,239,A 24/1/19,1,3/10/2019 0:17,1/25/19 0:16,,,,,
509,9/13/18 18:35,9,8,,,12/9/20 10:34,239,A 24/2/19,1,,2/24/19 17:36,,,,,
724,10/22/18 12:54,9,9,,,12/9/20 10:34,239,A 16/4/19,1,4/20/2019 12:54,4/16/19 12:53,,,,,
1006,12/10/18 13:17,9,9,,,12/9/20 10:34,239,A 5/6/19,1,6/8/2019 13:17,6/5/19 13:16,,,,,
3937,3/27/20 12:00,9,9,,,12/9/20 10:34,239,C 25/9/20,1,,9/25/20 3:00,,,,,
4702,8/11/20 9:52,9,9,,,12/9/20 10:34,239,15/2/21,1,,2/15/21 3:00,,,,,
1195,1/28/19 14:11,9,9,,,2/1/21 19:45,273,28/7/19 L.01,31,7/27/2019 14:11,7/28/19 14:11,,,,,
1332,2/20/19 13:41,9,9,,,2/1/21 19:45,273,28/7/19 L.04,31,8/19/2019 13:41,7/28/19 13:41,,,,,
1368,2/28/19 14:23,9,9,,,2/1/21 19:45,273,20/8/19 L.01,31,8/27/2019 14:23,8/20/19 14:23,,,,,
1848,5/22/19 15:09,9,9,,,2/1/21 19:45,273,20/11/19 L.01,31,11/18/2019 15:09,11/20/19 15:09,,,,,
2198,7/18/19 15:15,9,9,,,2/1/21 19:45,273,1/1/20 L.03,31,1/14/2020 15:15,1/3/20 15:15,,,,,
5676,12/9/20 10:43,1,9,,,1/19/21 14:18,246,B 27/05/21,22,,5/27/21 3:00,,,,,
2298,8/1/19 13:35,9,9,,,2/1/21 19:45,273,2/2/20 L.01,31,1/28/2020 13:34,2/2/20 13:34,,,,,
2432,8/29/19 13:10,9,9,,,2/1/21 19:45,273,3/3/20 L.01,31,2/25/2020 13:09,3/3/20 13:09,,,,,
2471,9/5/19 14:00,9,9,,,2/1/21 19:45,273,3/3/20 L.02,31,3/3/2020 14:00,3/4/20 14:00,,,,,
4961,9/10/20 14:10,1,8,,producción ago 20,12/9/20 10:42,423,30/8/2022,3,,8/30/22 3:00,,,,,
2592,9/19/19 13:46,9,9,,,2/1/21 19:45,273,7/12/18 L.0373,31,,12/7/18 18:42,,,,,
5325,10/27/20 13:40,1,8,,lote MEL 08/20,2/4/21 13:20,439,W4 11/05/22,3,,5/11/22 3:00,,,,,
5673,12/9/20 10:34,1,9,,,2/4/21 13:31,239,C 26/05/21,1,6/7/2021 10:34,5/26/21 3:00,,,,,
5684,12/9/20 11:29,1,9,,,1/22/21 13:00,3116,G 28/8/21,46,,8/28/21 3:00,,,,,
5675,12/9/20 10:42,1,9,,,2/4/21 13:33,235,A 27/05/21,1,,5/27/21 3:00,,,,,
5674,12/9/20 10:40,1,9,,,2/4/21 13:40,243,B 26/05/21,1,,5/26/21 3:00,,,,,
5946,2/1/21 19:19,1,9,,,2/12/21 13:51,2934,25/7/21 Lote:026,26,,7/25/21 3:00,,,,,
6104,2/18/21 12:41,1,9,,,3/4/21 17:39,212,G 26/11/21,1,,11/26/21 3:00,,,,,
5607,11/24/20 17:21,1,9,,,3/9/21 20:40,3204,16/5/21 Lote:322,26,,5/16/21 3:00,,,,,
6108,2/18/21 14:04,1,9,,,3/9/21 15:30,249,12/8/21 LOTE: 044,26,,8/12/21 3:00,,,,,
5947,2/1/21 19:20,1,9,,,2/22/21 15:00,248,25/7/21 Lote:026,26,,7/25/21 3:00,,,,,
6101,2/18/21 12:38,1,9,,,3/5/21 16:16,3347,8/8/2021,54,,8/8/21 3:00,,,,,
5549,11/17/20 19:18,1,9,,,3/9/21 20:40,3212,11/5/21 Lote:683,25,5/16/2021 19:18,5/11/21 3:00,,,,,
6118,2/18/21 14:17,1,9,,,3/9/21 15:30,249,17/8/21 LOTE: 049,26,,8/17/21 3:00,,,,,
5948,2/1/21 19:45,1,9,,,2/19/21 13:17,273,7/7/21 L.05,31,7/31/2021 19:45,7/11/21 3:00,,,,,
2626,9/20/19 19:42,9,9,,,2/4/21 13:16,247,D 18/3/20,1,3/18/2020 19:41,3/18/20 19:41,,,,,
4701,8/11/20 9:51,9,9,,,2/4/21 13:16,247,15/2/21,1,,2/15/21 3:00,,,,,
5672,12/9/20 10:32,9,9,,,2/4/21 13:16,247,B 27/05/21,1,6/7/2021 10:32,5/27/21 3:00,,,,,
4258,6/9/20 19:00,1,8,,lote GSB 567,2/4/21 13:16,425,20/05/21,3,,5/20/21 3:00,,,,,
6110,2/18/21 14:06,1,9,,,3/3/21 15:04,2934,12/8/21 LOTE: 044,26,,8/12/21 3:00,,,,,
6059,2/11/21 18:16,1,9,,,2/18/21 18:58,231,G 22/10/21 ,20,,10/22/21 18:17,,,,,
4306,6/19/20 19:35,8,8,,lote 010420,3/9/21 13:31,461,1/4/2021,3,,4/1/21 3:00,,,,,
6117,2/18/21 14:15,1,9,,,3/9/21 20:40,257,17/8/21 LOTE: 049,26,,8/17/21 3:00,,,,,
6043,2/10/21 15:47,1,8,,,2/23/21 14:21,216,G 15/10/21,20,,,,,,,
6111,2/18/21 14:07,8,8,,lote add6280,3/9/21 13:31,461,2/11/2021,3,,11/2/21 3:00,,,,,
6098,2/18/21 12:35,1,9,,,2/18/21 19:55,3351,8/8/2021,54,,8/8/21 3:00,,,,,
6099,2/18/21 12:36,1,9,,,2/18/21 19:55,3344,8/8/2021,54,,8/8/21 3:00,,,,,
6113,2/18/21 14:09,1,8,,lote P250920,3/9/21 13:32,467,25/09/21,3,,9/25/21 3:00,,,,,
6114,2/18/21 14:11,1,9,,,2/18/21 14:15,2947,17/8/21 LOTE: 049,3,,8/17/21 3:00,,,,,
6103,2/18/21 12:40,1,9,,,2/18/21 19:55,3353,8/8/2021,54,,8/8/21 3:00,,,,,
5687,12/9/20 14:21,1,9,,,3/4/21 17:39,3376,G 11/9/21,1,,9/11/21 3:00,,,,,
5973,2/4/21 13:24,1,9,,,3/4/21 17:39,235,C 1/8/21,1,,8/1/21 3:00,,,,,
5970,2/4/21 13:16,1,9,,,3/4/21 17:39,247,D 2/8/21,1,8/3/2021 13:16,8/2/21 3:00,,,,,
